,date,accountspayable,accountsreceivable,accumulatedothercomprehensiveincome,cashandcashequivalents,commonstock,inventory,other,othercurrentassets,othercurrentliabilities,propertyplantequipmentnet,retainedearnings,shortterminvestments,totalassets,totalcurrentassets,totalcurrentliabilities,totalequity,totalliabilities,totalliabilitiesandequity,ticker,additionalpaidincapital,deferredincometaxes,goodwill,intangibleassetsnet,longtermdebt,noncontrollinginterest,othernoncurrentassets,prepaidexpenses,shorttermdebt,accruedexpenses,deferredtaxassetsnoncurrent,preferredstock,treasurystock,othernoncurrentliabilities,longterminvestments
1338,2023-06-30,137000000.0,928000000.0,-996000000.0,5504000000000000.0,0.0,,8241000000000000.0,,,1589000000000000.0,2.0778e+16,4398000000000000.0,7.4579e+16,5.4125e+16,4.1754e+16,1.9661e+16,7.4579e+16,,PYPL,1.8943e+16,2615000000000000.0,1.1067e+16,640000000.0,1.0549e+16,,2615000000000000.0,2202000000000000.0,,3433000000000000.0,,0.0,-19064000000.0,,4543000000000000.0
1339,2023-03-31,142000000.0,967000000.0,-898000000.0,7101000000000000.0,0.0,,8072000000000000.0,,,1633000000000000.0,1.9749e+16,3559000000000000.0,7.7186e+16,5.656e+16,4.3909e+16,1.9858e+16,7.7186e+16,,PYPL,1.8529e+16,2938000000000000.0,1.1195e+16,730000000.0,1.0481e+16,,2436000000000000.0,2162000000000000.0,,4164000000000000.0,,0.0,-17522000000.0,,4632000000000000.0
1340,2022-09-30,114000000.0,889000000.0,-681000000.0,6659000000000000.0,0.0,,6654000000000000.0,,,1773000000000000.0,1.8033e+16,4190000000000000.0,7.6435e+16,5.5105e+16,4.3228e+16,2.0264e+16,7.6435e+16,,PYPL,1.7981e+16,2702000000000000.0,1.1053e+16,855000000.0,1.0241e+16,,2434000000000000.0,2541000000000000.0,,4638000000000000.0,,0.0,-15069000000.0,,5215000000000000.0
1341,2024-12-29,2581000000000000.0,3550000000000000.0,273000000.0,8713000000000000.0,8212000000000100.0,6303000000000000.0,77000000000000.0,1907000000000000.0,4372000000000000.0,4460000000000000.0,2.6607e+16,5592000000000000.0,6.0984e+16,2.6065e+16,9954000000000000.0,2.688e+16,3.5571e+16,5.5575e+16,QCOM,,,1.0908e+16,1225000000000000.0,1.3212e+16,,7508000000000000.0,,1365000000.0,,,8000000.0001,,,
1342,2024-06-23,2586000000000000.0,2948000000000000.0,397000000.0,7770000000000000.0,8232000000000100.0,6020000000000000.0,634000000000000.0,1332000000000000.0,3754000000000000.0,4744000000000000.0,2.4273e+16,5262000000000000.0,5.7161e+16,2.3332e+16,9747000000000000.0,2.467e+16,3.4351e+16,5.2741e+16,QCOM,,,1.077e+16,1296000000000000.0,1.319e+16,,8179000000000000.0,,1364000000.0,,,8000000.0001,,,
1343,2024-03-24,2314000000000000.0,3054000000000000.0,438000000.0,9219000000000000.0,8302000000000100.0,6087000000000000.0,661000000000000.0,1240000000000000.0,4409000000000000.0,4724000000000000.0,2.3965e+16,4632000000000000.0,5.7145e+16,2.4232e+16,9143000000000000.0,2.4469e+16,3.4302e+16,5.3167e+16,QCOM,,,1.076e+16,1331000000000000.0,1.4543e+16,,8142000000000000.0,,914000000.0,,,8000000.0001,,,
1344,2023-12-24,2147000000000000.0,3513000000000000.0,493000000.0,8133000000000000.0,8236000000000100.0,6247000000000000.0,1149000000000000.0,1288000000000000.0,3805000000000000.0,4907000000000000.0,2.2565e+16,3921000000000000.0,5.5783e+16,2.3439e+16,9169000000000000.0,2.3058e+16,3.5027e+16,5.2135e+16,QCOM,,,1.0722e+16,1387000000000000.0,1.4566e+16,,8032000000000000.0,,914000000.0,,,8000000.0001,,,
1345,2023-06-25,1744000000000000.0,3850000000000000.0,430000000.0,6087000000000000.0,8307000000000100.0,6628000000000000.0,1190000000000000.0,1050000000000000.0,3710000000000000.0,5216000000000000.0,2.0163e+16,2544000000000000.0,5.1993e+16,2.0476e+16,8463000000000000.0,2.067e+16,3.4027e+16,4.9002e+16,QCOM,,,1.0591e+16,1618000000000000.0,1.453e+16,,8110000000000000.0,,914000000.0,,,8000000.0001,,,
1346,2023-03-26,1430000000000000.0,3691000000000000.0,418000000.0,3488000000000000.0,8228000000000100.0,6858000000000000.0,1188000000000000.0,1032000000000000.0,3785000000000000.0,5281000000000000.0,1.928e+16,3188000000000000.0,5.209e+16,1.9073e+16,7866000000000000.0,1.9698e+16,3.4015e+16,4.8362e+16,QCOM,,,1.0579e+16,1727000000000000.0,1.5486e+16,,7974000000000000.0,,499000000.0,,,8000000.0001,,,
1347,2022-12-25,2562000000000000.0,3960000000000000.0,293000000.0,4808000000000000.0,8238000000000100.0,6932000000000000.0,1577000000000000.0,1247000000000000.0,3678000000000000.0,5215000000000000.0,1.8517e+16,3430000000000000.0,5.3305e+16,2.1098e+16,1.0081e+16,1.881e+16,3.6779e+16,5.0014e+16,QCOM,,,1.0566e+16,1796000000000000.0,1.5431e+16,,8048000000000000.0,,1446000000.0,,,8000000.0001,,,
1348,2024-09-30,42842000.0,385591000.0,16416000.0,602631000.0,62000000.0,,1298944000000000.0,,,642637000.0,,1720323000000000.0,7314448000000000.0,3368162000000000.0,3439203000000000.0,178458000.0,7129761000000000.0,6687962000000000.0,RBLX,3949491000000000.0,,142236000.0,38486000.0,1006023000000000.0,-11447000.0,15215000.0,70702000.0,,273694000.0,,,,,1558846000000000.0
1349,2024-06-30,38877000.0,345809000.0,-6229000.0,966406000.0,61000000.0,,1274026000000000.0,,,675075000.0,,1445689000000000.0,7193009000000000.0,3404282000000000.0,3301092000000000.0,111301000.0,7065233000000000.0,6470516000000000.0,RBLX,3664414000000000.0,,141900000.0,43113000.0,1005679000000000.0,-10205000.0,16904000.0,87100000.0,,269839000.0,,,,,1189135000000000.0
1350,2024-03-31,49078000.0,331677000.0,-5589000.0,866414000.0,61000000.0,,1394368000000000.0,,,691292000.0,,1543819000000000.0,7030172000000000.0,3356017000000000.0,3128742000000000.0,62687000.0,6945799000000000.0,6314671000000000.0,RBLX,3407986000000000.0,,141956000.0,47938000.0,1005338000000000.0,-8914000.0,10212000.0,88537000.0,,273649000.0,,,,,1059246000000000.0
1351,2023-09-30,86781000.0,285315000.0,-15879000.0,580049000.0,60000000.0,,1368133000000000.0,,,709382000.0,,1576293000000000.0,6416509000000000.0,2969456000000000.0,2795135000000000.0,119854000.0,6264032000000000.0,5754130000000000.0,RBLX,2878160000000000.0,,141800000.0,56794000.0,1004666000000000.0,-5932000.0,10512000.0,65004000.0,,260395000.0,,,,,959260000000000.0
1352,2023-06-30,72829000.0,257355000.0,-14095000.0,520264000.0,60000000.0,,1490857000000000.0,,,684734000.0,,1599602000000000.0,6274205000000000.0,2894290000000000.0,2626693000000000.0,164200000.0,6076741000000000.0,5599277000000000.0,RBLX,2641929000000000.0,,134335000.0,59176000.0,1004335000000000.0,-4297000.0,11014000.0,69107000.0,,216273000.0,,,,,904897000000000.0
1353,2023-03-31,120256000.0,265246000.0,62000.0,828129000.0,60000000.0,,1649802000000000.0,,,688341000.0,,1412862000000000.0,5964146000000000.0,3018072000000000.0,2633740000000000.0,245182000.0,5693465000000000.0,5471460000000000.0,RBLX,2424340000000000.0,,134335000.0,50739000.0,989308000000000.0,-2660000.0,6481000.0,76307000.0,,247949000.0,,,,,850929000000000.0
1354,2024-09-30,851000000.0,441000000.0,-753000000.0,418000000.0,-2078000000.0,265000000.0,5368000000000000.0,,,3.1706e+16,2207000000.0,,3.7716e+16,1831000000000000.0,9631000000000000.0,1.4269e+16,3.0503e+16,3.7067e+16,RCL,7669000000000000.0,,809000000.0,,1.962e+16,179000000.0,2072000000000000.0,667000000.0,1868000000000000.0,1476000000000000.0,,0.0,,,
1355,2024-06-30,821000000.0,412000000.0,-654000000.0,391000000.0,-2078000000.0,242000000.0,6267000000000000.0,,,3.1759e+16,1204000000.0,,3.7563e+16,1886000000000000.0,9894000000000000.0,1.219e+16,3.1378e+16,3.6974e+16,RCL,7536000000000000.0,,809000000.0,,2.0376e+16,174000000.0,1931000000000000.0,790000000.0,1332000000000000.0,1410000000000000.0,,0.0,,,
1356,2024-03-31,876000000.0,455000000.0,-617000000.0,437000000.0,-2078000000.0,236000000.0,6087000000000000.0,,,3.0025e+16,350000000.0,,3.5789e+16,1870000000000000.0,9905000000000000.0,1.0476e+16,3.0409e+16,3.519e+16,RCL,7496000000000000.0,,809000000.0,,1.9479e+16,174000000.0,1887000000000000.0,690000000.0,1643000000000000.0,1236000000000000.0,,0.0,,,
1357,2023-09-30,715386000.0,360151000.0,-644976000.0,600117000.0,-2066587000.0,241522000.0,5190493000000000.0,,,2.7854624e+16,-287502000.0,,3.3298393e+16,1780709000000000.0,9241685000000000.0,9019165000000000.0,2.8742e+16,3.2768672e+16,RCL,7422041000000000.0,,809206000.0,,1.8442264e+16,173213000.0,1794412000000000.0,508832000.0,2043965000000000.0,1210858000000000.0,,0.0,,,
1358,2023-06-30,692011000.0,375357000.0,-680004000.0,726424000.0,-2066588000.0,215915000.0,5788205000000000.0,,,2.7935922e+16,-1296578000.0,,3.3474882e+16,1968835000000000.0,9666865000000000.0,6904730000000000.0,2.995619e+16,3.2923348e+16,RCL,7406818000000000.0,,809250000.0,,1.9223274e+16,177434000.0,1657807000000000.0,604623000.0,1713299000000000.0,1391553000000000.0,,0.0,,,
1359,2023-03-31,714837000.0,379177000.0,-677944000.0,1226871000.0,-2066592000.0,221299000.0,5392425000000000.0,,,2.7466333e+16,-1755339000.0,,3.3391696e+16,2413597000000000.0,9441544000000000.0,5877039000000000.0,3.0412639e+16,3.2870487e+16,RCL,7351493000000000.0,,809258000.0,,1.9914334e+16,173803000.0,1660090000000000.0,543599000.0,2055307000000000.0,1200590000000000.0,,0.0,,,
1360,2022-09-30,623565000.0,534414000.0,-792477000.0,1566213000.0,-2065397000.0,237186000.0,4291169000000000.0,,,2.769324e+16,-1207223000.0,,3.4018614e+16,2837046000000000.0,9793994000000000.0,3205424000000000.0,3.0871915e+16,3.346419e+16,RCL,7270521000000000.0,,809201000.0,,1.9926802e+16,0.0,1570279000000000.0,435709000.0,3945145000000000.0,858936000000000.0,,0.0,,,
1361,2024-09-30,497300000.0,6107100000000000.0,60200000.0,2011800000000000.0,0.0,3018000000000000.0,207400000.0,,,4439200000000000.0,3.07552e+16,8490900000000000.0,4.0457e+16,1.93336e+16,3661000000000000.0,2.93259e+16,4.62779e+16,,REGN,1.27028e+16,,,1120100000000000.0,1984000000000000.0,,1043000000.0,412000000.0,,2536500000000000.0,,0.0,-14192400000.0,1543600000.0,
1362,2024-06-30,561700000.0,5717100000000000.0,-69900000.0,1920700000000000.0,0.0,2873600000000000.0,205600000.0,,,4305900000000000.0,2.94146e+16,7722400000000000.0,3.89677e+16,1.90816e+16,3508600000000000.0,2.82058e+16,4.46878e+16,,REGN,1.23169e+16,,,1102200000000000.0,1983600000000000.0,,993800000.0,681900000.0,,2360900000000000.0,,0.0,-13455900000.0,1463200000.0,
1363,2024-03-31,671300000.0,5222200000000000.0,-77200000.0,2602000000000000.0,0.0,2714900000000000.0,185800000.0,,,4225500000000000.0,2.79823e+16,6978800000000000.0,3.71345e+16,1.88715e+16,3580900000000000.0,2.69911e+16,4.24681e+16,,REGN,1.19426e+16,,,1058700000000000.0,1983300000000000.0,,470200000.0,414900000.0,,2392900000000000.0,,0.0,-12856700000.0,908500000.0,
1364,2023-09-30,536600000.0,5584500000000000.0,-176800000.0,2152300000000000.0,0.0,2562000000000000.0,125300000.0,,,4006100000000000.0,2.61007e+16,5778500000000000.0,3.44801e+16,1.86348e+16,3598600000000000.0,2.49044e+16,4.01422e+16,,REGN,1.12515e+16,,,1017200000000000.0,1982600000000000.0,,409900000.0,574700000.0,,2644700000000000.0,,0.0,-12271100000.0,832400000.0,
1365,2023-06-30,547300000.0,5121300000000000.0,-197700000.0,1937200000000000.0,0.0,2507700000000000.0,116200000.0,,,3922600000000000.0,2.50929e+16,6327200000000000.0,3.2796e+16,1.6923e+16,3104400000000000.0,2.40179e+16,3.80171e+16,,REGN,1.08885e+16,,,953000000000000.0,1982200000000000.0,,393200000.0,366300000.0,,2176000000000000.0,,0.0,-11765900000.0,716800000.0,
1366,2023-03-31,599500000.0,5118600000000000.0,-181600000.0,3916300000000000.0,100000.0,2424700000000000.0,85500000.0,,,3880900000000000.0,2.41245e+16,6066600000000000.0,3.19848e+16,1.69092e+16,3100100000000000.0,2.34952e+16,3.73446e+16,,REGN,1.05977e+16,,,928700000000000.0,1981800000000000.0,,349600000.0,406200000.0,,2074300000000000.0,,0.0,-11045500000.0,677300000.0,
1367,2022-09-30,535600000.0,5548300000000000.0,-275100000.0,3491300000000000.0,100000.0,2412200000000000.0,60100000.0,,,3704200000000000.0,2.21096e+16,5968600000000000.0,2.91299e+16,1.54286e+16,2879200000000000.0,2.14388e+16,3.46368e+16,,REGN,9518200000000000.0,,,804100000000000.0,1981100000000000.0,,320200000.0,446400000.0,,1796400000000000.0,,0.0,-9914000000.0,598600000.0,
1368,2024-09-30,155800000.0,821200000.0,-107400000.0,269600000.0,1100000.0,129000000.0,4668300000000000.0,199200000.0,,132800000.0,1.56614e+16,,3.15527e+16,1592300000000000.0,3289700000000000.0,1.85155e+16,1.34572e+16,3.15527e+16,ROP,2976900000000000.0,,1.92672e+16,9212700000000000.0,7677600000000000.0,,433200000.0,0.0,699000000.0,468400000.0,,,-16500000.0,,
1369,2024-06-30,149400000.0,739900000.0,-142800000.0,251500000.0,1100000.0,128800000.0,4288700000000000.0,198200000.0,,116400000.0,1.53743e+16,,2.98475e+16,1490200000000000.0,2807800000000000.0,1.8139e+16,1.20999e+16,2.98475e+16,ROP,2923000000000000.0,,1.83131e+16,8645300000000000.0,6923900000000000.0,,409000000.0,0.0,500000000.0,469700000.0,,,-16600000.0,,
1370,2024-03-31,145200000.0,763500000.0,-141900000.0,198400000.0,1100000.0,126000000.0,4421200000000000.0,194400000.0,,119600000.0,1.5118e+16,,2.99785e+16,1425700000000000.0,2909500000000000.0,1.77976e+16,1.26051e+16,2.99785e+16,ROP,2837100000000000.0,,1.83108e+16,8830900000000000.0,7222300000000000.0,,407800000.0,0.0,499700000.0,464200000.0,,,-16700000.0,,
1371,2023-09-30,135800000.0,746400000.0,-176800000.0,299500000.0,1100000.0,122500000.0,1244400000000000.0,168800000.0,,98300000.0,1.45075e+16,,2.8188e+16,1504500000000000.0,2812700000000000.0,1.70387e+16,1.15609e+16,2.8188e+16,ROP,2723800000000000.0,,1.70476e+16,8343600000000000.0,6379000000000000.0,,405500000.0,0.0,499300000.0,389500000.0,,,-16900000.0,,
1372,2023-06-30,141100000.0,684400000.0,-126700000.0,1462800000.0,1100000.0,118000000.0,1308500000000000.0,179400000.0,,93700000.0,1.42332e+16,,2.74604e+16,2606100000000000.0,2763900000000000.0,1.67459e+16,1.11094e+16,2.74604e+16,ROP,2655300000000000.0,,1.60025e+16,7718800000000000.0,5966300000000000.0,,399800000.0,0.0,699800000.0,397100000.0,,,-17000000.0,,
1373,2023-03-31,134000000.0,629100000.0,-162900000.0,1181600000.0,1100000.0,115000000.0,1235200000000000.0,180100000.0,,86300000.0,1.39412e+16,,2.71348e+16,2232200000000000.0,2775400000000000.0,1.63327e+16,3.83463e+16,0.0,ROP,2570400000000000.0,,1.59628e+16,7871700000000000.0,5964400000000000.0,,387500000.0,0.0,699500000.0,413400000.0,,,-17100000.0,,
1374,2022-09-30,121200000.0,630300000.0,-468700000.0,1894500000.0,1100000.0,101000000.0,834000000000000.0,138600000.0,,83200000.0,1.18748e+16,,2.43972e+16,5086100000000000.0,3060800000000000.0,1.38578e+16,3.531e+16,0.0,ROP,2467900000000000.0,,1.36728e+16,6243500000000000.0,5960600000000000.0,,359100000.0,0.0,698900000.0,365600000.0,,,-17300000.0,,
1375,2024-11-02,2346479000000000.0,176218000.0,,4349262000000000.0,3303000.0,2859106000000000.0,2631380000000000.0,,,1.1961376e+16,3918669000000000.0,,1.8526404e+16,7626289000000000.0,4843698000000000.0,5263363000000000.0,3786290000000000.0,1.4905186e+16,ROST,2060801000000000.0,196583000.0,,,1514452000000000.0,,,241703000.0,699407000.0,637332000.0,,,-719410000.0,,
1376,2024-08-03,2217227000000000.0,181918000.0,,4668137000000000.0,3321000.0,2490558000000000.0,2474567000000000.0,,,1.1713313e+16,3807435000000000.0,,1.8177524e+16,7594983000000000.0,4874240000000000.0,5130532000000000.0,3655762000000000.0,1.4678021e+16,ROST,2024822000000000.0,194697000.0,,,1513826000000000.0,,,254370000.0,949028000.0,639703000.0,,,-705046000.0,,
1377,2024-05-04,2119114000000000.0,165436000.0,,4654316000000000.0,3339000.0,2461699000000000.0,2558766000000000.0,,,1.1492973e+16,3658489000000000.0,,1.7961009e+16,7507362000000000.0,4885549000000000.0,4947952000000000.0,3617951000000000.0,1.4491782e+16,ROST,1989922000000000.0,206726000.0,,,1513200000000000.0,,,225911000.0,948590000.0,612244000.0,,,-703798000.0,,
1378,2023-10-28,2280278000000000.0,171915000.0,,4499497000000000.0,3370000.0,2613808000000000.0,2436940000000000.0,,,1.1072253e+16,3291996000000000.0,,1.7651776e+16,7491945000000000.0,4405687000000000.0,4582956000000000.0,3539126000000000.0,1.427062e+16,ROST,1920908000000000.0,212866000.0,,,2210073000000000.0,,,206725000.0,249598000.0,665279000.0,,,-633318000.0,,
1379,2023-07-29,2150999000000000.0,175410000.0,,4583606000000000.0,3390000.0,2300063000000000.0,2280673000000000.0,,,1.081115e+16,3189131000000000.0,,1.7390247e+16,7273752000000000.0,3969642000000000.0,4454742000000000.0,3553605000000000.0,1.3987302e+16,ROST,1885406000000000.0,218726000.0,,,2458615000000000.0,,,214673000.0,0.0,689866000.0,,,-623185000.0,,
1380,2023-04-29,2061529000000000.0,170816000.0,,4416480000000000.0,3410000.0,2241735000000000.0,2191784000000000.0,,,1.0550702e+16,3079530000000000.0,,1.6973447e+16,7039628000000000.0,3781167000000000.0,4310396000000000.0,3496638000000000.0,1.3618904e+16,ROST,1849728000000000.0,227851000.0,,,2457561000000000.0,,,210597000.0,0.0,607294000.0,,,-622272000.0,,
1381,2022-10-29,1927757000000000.0,168483000.0,,3906490000000000.0,3448000.0,2494002000000000.0,1779694000000000.0,,,9956630000000000.0,2931554000000000.0,,1.6430263e+16,6761189000000000.0,3464230000000000.0,4147000000000000.0,3476220000000000.0,1.3100095e+16,ROST,1793265000000000.0,214022000.0,,,2455460000000000.0,,,192214000.0,0.0,616753000.0,,,-581267000.0,,
1382,,1225400000000000.0,1847500000000000.0,-18600000.0,286500000.0,3200000.0,,3469700000000000.0,,,1.15256e+16,9443900000000000.0,,3.18142e+16,2348400000000000.0,3641500000000000.0,2.2459e+16,575200000.0,3.18142e+16,RSG,2945900000000000.0,1591000000000000.0,1.58831e+16,454800000.0,1.25604e+16,,1399200000000000.0,417500000.0,,1162300000000000.0,,0.0,-1145600000.0,,
1383,,1285500000000000.0,1817800000000000.0,-9100000.0,668600000.0,3200000.0,,3414100000000000.0,,,1.14465e+16,9060700000000000.0,,3.19341e+16,2659700000000000.0,4533600000000000.0,2.20114e+16,600200000.0,3.19341e+16,RSG,2932200000000000.0,1569200000000000.0,1.58649e+16,463400000.0,1.29597e+16,,1321600000000000.0,351300000.0,,1099100000000000.0,,0.0,-981900000.0,,
1384,,1179200000000000.0,1763000000000000.0,-5300000.0,234900000.0,3200000.0,,3374500000000000.0,,,1.13105e+16,8717900000000000.0,,3.13817e+16,2273600000000000.0,4325900000000000.0,2.16404e+16,602600000.0,3.13817e+16,RSG,2916000000000000.0,1577600000000000.0,1.58523e+16,482600000.0,1.2832e+16,,1319400000000000.0,419000000.0,,995200000000000.0,,0.0,-812000000.0,,
1385,,1198200000000000.0,1829700000000000.0,-2500000.0,310800000.0,3200000.0,,3294900000000000.0,,,1.07014e+16,8163500000000000.0,,3.00428e+16,2348400000000000.0,4068800000000000.0,2.06637e+16,595700000.0,3.00428e+16,RSG,2887600000000000.0,1474900000000000.0,1.52907e+16,447200000.0,1.19251e+16,,1101800000000000.0,361200000.0,,1221600000000000.0,,0.0,-720500000.0,,
1386,,1098400000000000.0,1740000000000000.0,-6700000.0,331200000.0,3200000.0,,3244200000000000.0,,,1.05617e+16,7852700000000000.0,,2.98233e+16,2261700000000000.0,2987900000000000.0,2.04084e+16,609500000.0,2.98233e+16,RSG,2873500000000000.0,1516800000000000.0,1.53536e+16,431500000.0,1.21132e+16,,1065200000000000.0,340100000.0,,1036500000000000.0,,0.0,-519000000.0,,
1387,,984200000000000.0,1686400000000000.0,-9300000.0,264900000.0,3200000.0,,3147300000000000.0,,,1.06586e+16,7582700000000000.0,,2.90814e+16,2241400000000000.0,3029300000000000.0,1.98338e+16,628700000.0,2.90814e+16,RSG,2858400000000000.0,1556500000000000.0,1.46222e+16,355500000.0,1.19249e+16,,1071000000000000.0,422800000.0,,922500000000000.0,,0.0,-518500000.0,,
1388,,1024300000000000.0,1698700000000000.0,-10600000.0,203100000.0,3200000.0,,3048200000000000.0,,,1.04396e+16,7166800000000000.0,,2.8401e+16,2199400000000000.0,3163800000000000.0,1.89804e+16,683900000.0,2.8401e+16,RSG,2831200000000000.0,1481700000000000.0,1.41943e+16,399300000.0,1.16362e+16,,1046700000000000.0,419300000.0,,1036200000000000.0,,0.0,-500700000.0,,
1389,2024-09-30,1.1834e+16,1.0097e+16,-1969000000.0,6682000000000000.0,3.7276e+16,1.3465e+16,-11889000000.0,,,,5.2948e+16,,2.32255e+17,5.1764e+16,5.2247e+16,1.2394e+17,2.57012e+17,,RTX,,,5.3759e+16,3.4159e+16,4.1936e+16,1712000000000000.0,1.1938e+16,,220000000.0,1.5971e+16,,,-27141000000.0,,
1390,2024-06-30,1.0939e+16,1.0252e+16,-2718000000.0,6011000000000000.0,3.7302e+16,1.3047e+16,-12016000000.0,,,,5.1488e+16,,2.26489e+17,4.9225e+16,4.9565e+16,1.19635e+17,2.52348e+17,,RTX,,,5.3347e+16,3.4503e+16,4.192e+16,1665000000000000.0,1.0751e+16,,231000000.0,1.7048e+16,,,-27080000000.0,,
1391,2024-03-31,1.0522e+16,1.028e+16,-2635000000.0,5607000000000000.0,3.7108e+16,1.2386e+16,-11777000000.0,,,,5.3052e+16,,2.2455e+17,4.8023e+16,4.5019e+16,1.22585e+17,2.49495e+17,,RTX,,,5.3644e+16,3.496e+16,4.2678e+16,1615000000000000.0,1.057e+16,,166000000.0,1.5006e+16,,,-27029000000.0,,
1392,2023-09-30,1.0315e+16,1.0058e+16,-2116000000.0,5456000000000000.0,3.8388e+16,1.205e+16,-8139000000.0,,,,5.1513e+16,,2.25247e+17,4.6518e+16,4.5002e+16,1.40809e+17,2.47429e+17,,RTX,,,5.3883e+16,3.5865e+16,3.409e+16,1617000000000000.0,1.2881e+16,,1170000000.0,1.4283e+16,,,-18170000000.0,,
1393,2023-06-30,1.0128e+16,9903000000000000.0,-1502000000.0,5391000000000000.0,3.8228e+16,1.1997e+16,-8171000000.0,,,,5.2489e+16,,2.2487e+17,4.5915e+16,4.176e+16,1.46536e+17,2.44085e+17,,RTX,,,5.4122e+16,3.6234e+16,3.4277e+16,1576000000000000.0,1.198e+16,,1076000000.0,1.1719e+16,,,-16713000000.0,,
1394,2023-03-31,1.006e+16,1.0069e+16,-1989000000.0,5893000000000000.0,3.8031e+16,1.1327e+16,-7843000000.0,,,,5.2891e+16,,2.23437e+17,4.5504e+16,4.0128e+16,1.47142e+17,2.43747e+17,,RTX,,,5.3904e+16,3.6477e+16,3.4262e+16,1552000000000000.0,1.1701e+16,,224000000.0,1.1573e+16,,,-16112000000.0,,
1395,2022-09-30,9017000000000000.0,9233000000000000.0,-4122000000.0,5381000000000000.0,3.7829e+16,1.0443e+16,-3779000000.0,,,,5.1652e+16,,2.17811e+17,4.1821e+16,3.8373e+16,1.41922e+17,2.40977e+17,,RTX,,,5.3168e+16,3.7046e+16,3.1252e+16,1548000000000000.0,1.1569e+16,,2195000000.0,1.121e+16,,,-15141000000.0,,
1396,2024-12-29,1777700000000000.0,1241500000000000.0,-583600000.0,3671400000000000.0,3536900000001000.0,1731600000000000.0,1.39216e+16,,,8683500000000000.0,,285800000.0,3.44954e+16,7284700000000000.0,9725300000000000.0,-7471700000.0,7.17731e+16,,SBUX,367200000.0,0.0,3287900000000000.0,,1.43122e+16,7100000.0,,354400000.0,1249200000000000.0,2211800000000000.0,,,,,227300000.0
1397,2024-06-30,1586300000000000.0,1146000000000000.0,-608000000.0,3179100000000000.0,1134200000000000.0,1854700000000000.0,1.18517e+16,,,8080300000000000.0,,212300000.0,3.26128e+16,6807900000000000.0,7649500000000000.0,-7945400000.0,6.87002e+16,,SBUX,223000000.0,0.0,3183600000000000.0,,1.55514e+16,8000000.0,,415800000.0,23100000000000.0,2081500000000000.0,,,,,0.0
1398,2024-03-31,1487400000000000.0,1110300000000000.0,-621500000.0,2764100000000000.0,1133800000000000.0,1744000000000000.0,1.07761e+16,,,7817400000000000.0,,362500000.0,3.18076e+16,6465000000000000.0,7528900000000000.0,-8449400000.0,6.76589e+16,,SBUX,141700000.0,0.0,3229300000000000.0,,1.55475e+16,7200000.0,,484100000.0,42100000000000.0,2016000000000000.0,,,,,0.0
1399,2023-12-31,1460700000000000.0,1165100000000000.0,-557800000.0,3000400000000000.0,3533300000001000.0,1646300000000000.0,1.05977e+16,,,7611700000000000.0,,383000000.0,3.1596e+16,6569500000000000.0,9395600000000000.0,-8616000000.0,6.75285e+16,,SBUX,38200000.0,0.0,3302800000000000.0,,1.35648e+16,7100000.0,,374700000.0,1450300000000000.0,2326900000000000.0,,,,,0.0
1400,2023-07-02,1503500000000000.0,1140200000000000.0,-777500000.0,3357000000000000.0,3546500000001000.0,1987000000000000.0,1.00889e+16,,,7053500000000000.0,,263000000.0,3.11894e+16,7170700000000000.0,9214600000000000.0,-8348600000.0,6.62795e+16,,SBUX,38300000.0,0.0,3250900000000000.0,,1.35444e+16,7000000.0,,423500000.0,1870400000000000.0,2060500000000000.0,,,,,0.0
1401,2023-04-02,1434000000000000.0,1185800000000000.0,-521600000.0,3071800000000000.0,3548100000001000.0,2000600000000000.0,9708800000000000.0,,,6818600000000000.0,,379400000.0,3.10776e+16,7046200000000000.0,9121800000000000.0,-8506900000.0,6.62055e+16,,SBUX,38200000.0,0.0,3412300000000000.0,,1.35448e+16,7500000.0,,408600000.0,1941500000000000.0,1970000000000000.0,,,,,0.0
1402,2024-09-30,609300000.0,1589400000000000.0,-8000000.0,2654800000000000.0,-2822200000.0,990500000.0,2.189e+16,23200000.0,,,7142800000000000.0,318800000.0,1.91405e+16,6106400000000000.0,7286700000000000.0,8989400000000000.0,1.91794e+16,,SCCO,4608300000000000.0,407400000.0,,125400000.0,5757800000000000.0,,,,499600000.0,58100000.0,,,,,
1403,2024-06-30,647200000.0,1704000000000000.0,-8000000.0,1875300000000000.0,-2937400000.0,1017200000.0,2.12358e+16,26700000.0,,,7180900000000000.0,329100000.0,1.85231e+16,5503600000000000.0,7319300000000000.0,8560200000000000.0,1.85582e+16,,SCCO,4256900000000000.0,427800000.0,,127300000.0,5757000000000000.0,,,,499500000.0,53500000.0,,,,,
1404,2024-03-31,748500000.0,1395000000000000.0,-8000000.0,1252200000000000.0,-3148400000.0,1014400000.0,2.00175e+16,39300000.0,,,7156700000000000.0,329300000.0,1.75464e+16,4620600000000000.0,7843400000000000.0,7605900000000000.0,1.76023e+16,,SCCO,3541400000000000.0,403100000.0,,128800000.0,6255500000000000.0,,,,0.0,52600000.0,,,,,
