,cik_str,ticker
1375,1786352,BILL
1376,1587732,OGS
1377,1021860,NOV
1378,784977,POR
1379,890926,RDN
1380,1469395,PAM
1381,833079,MTH
1382,2017206,MRP
1383,813762,IEP
1384,1429937,BTG
1385,356309,NJR
1386,1070412,CNX
1387,897723,SANM
1388,1094831,BGC
1389,16160,CALM
1390,57515,LANC
1391,913059,BBAR
1392,91767,SON
1393,1345105,CPA
1394,1636519,MSGS
1395,1664703,BE
1396,1144980,ABG
1397,1809987,MIR
1398,1389050,AROC
1399,1388658,IRTC
1400,1647639,UPST
1401,1565687,INTA
1402,1782170,RELY
1403,825313,AB
1404,1076930,NOVT
1405,1829726,TFPM
1406,1544522,FRSH
1407,1296445,ORA
1408,927003,AEIS
1409,106640,WHR
1410,1040971,SLG
1411,1364885,SPR
1412,1853717,ATAT
1413,1674910,VVV
1414,1878057,SGHC
1415,1761312,PLMR
1416,1466085,IRT
1417,1756262,TMDX
1418,1207179,GLNG
1419,1557860,GLOB
1420,1126956,SR
1421,1840856,SOUN
1422,1786909,SBSW
1423,730263,THO
1424,1580905,IBP
1425,723612,CAR
1426,1533082,EBOSY
1427,1477720,ASAN
1428,1454144,ERELY
1429,913142,BDC
1430,932696,NSIT
1431,2006911,HMKIY
1432,883948,AUB
1433,1596967,MC
1434,351569,ABCB
1435,1934850,FG
1436,1258602,NNI
1437,8858,AVT
1438,913760,SNEX
1439,887153,SIM
1440,822663,IPAR
1441,1698990,MGY
1442,1570827,VCTR
1443,1739445,ACA
1444,1018840,ANF
1445,1489079,ADOOY
1446,1311370,LAZ
1447,1295947,PBH
1448,1024305,COTY
1449,1130464,BKH
1450,1114483,ITGR
1451,1174169,AQN
1452,717605,HXL
1453,1230245,PIPR
1454,1273813,AGO
1455,1581990,PAGP
1456,1860742,BLCO
1457,760498,BANF
1458,78239,PVH
1459,1492298,SBRA
1460,918608,EGO
1461,1726978,GSHD
1462,1045450,EPR
1463,912242,MAC
1464,790526,RDNT
1465,1609550,INSP
1466,1838359,RGTI
1467,69891,FIZZ
1468,793733,SKYW
1469,1854587,CLBT
1470,1032220,MMS
1471,1692063,SNDR
1472,1430723,SFBS
1473,1649094,PCVX
1474,104889,GHC
1475,1534675,TGLS
1476,1038074,SLAB
1477,1981792,HHH
1478,1476765,GBDC
1479,18926,LUMN
1480,944148,CBZ
1481,1907085,ODD
1482,1615903,IFS
1483,1865782,BTSG
1484,1370418,SLFPY
1485,16040,CBT
1486,1727263,FTDR
1487,860748,KMPR
1488,1799208,DNB
1489,310142,SXT
1490,1672013,GOLF
1491,1299709,AX
1492,1051512,TDS
1493,1284812,CNS
1494,937098,TNET
1495,1895262,NE
1496,1660280,TENB
1497,1203464,IAG
1498,913290,FRO
1499,861459,GVA
1500,38725,FELE
1501,315709,IBOC
1502,1611647,FRPT
1503,1361538,PRIM
1504,868780,DORM
1505,1025996,KRC
1506,1012019,RUSHA
1507,1477294,ST
1508,1682745,VRRM
1509,7789,ASB
1510,1484565,SLNO
1511,1760965,KTB
1512,851520,EXPO
1513,1350593,MWA
1514,1385280,CNK
1515,1649904,RYTM
1516,1609253,CRC
1517,1164863,NPO
1518,1013131,BVN
1519,1676238,BRZE
1520,1777921,AVPT
1521,90896,SKY
1522,1070081,PTCT
1523,1468091,VEON
1524,66756,ALE
1525,923796,GEO
1526,1224608,CNO
1527,1710366,CNR
1528,1496919,MRRTY
1529,2021938,SNRE
1530,1381668,TFSL
1531,1662991,SEZL
1532,886346,KAI
1533,925261,AKO-A
1534,1585364,PRGO
1535,1445305,WK
1536,1449664,NWSGY
1537,1698535,NXE
1538,795266,KBH
1539,1070494,ACAD
1540,1599901,RNA
1541,52827,RYN
1542,1364479,HRI
1543,1803599,CNXC
1544,873303,SRPT
1545,1061983,CYTK
1546,1745431,STNE
1547,3453,MATX
1548,1039065,OSIS
1549,1568651,OSCR
1550,1744659,AKRO
1551,1128928,FLO
1552,1711279,KRYS
1553,1322422,HBM
1554,806628,DNP
1555,1050797,COLM
1556,785786,PLXS
1557,78890,BCO
1558,1773427,SWTX
1559,56679,KFY
1560,857855,UCB
1561,1999001,FUN
1562,717954,UNF
1563,1651311,MRUS
1564,1674168,HGV
1565,278166,CVCO
1566,1339605,HEES
1567,874499,GPOR
1568,1528849,RH
1569,800166,NGD
1570,825542,SMG
1571,1822479,SHC
1572,1702744,SMPL
1573,1666134,BL
1574,67716,MDU
1575,1685040,BHF
1576,877860,NHI
1577,1786205,ACLX
1578,1898416,ALVO
1579,64996,MCY
1580,715072,RNST
1581,1717393,CAAP
1582,1978954,TBBB
1583,794367,M
1584,1680056,ORLA
1585,1723128,AMRX
1586,1122976,AVNT
1587,1570585,LBTYA
1588,1086600,ARLP
1589,1114995,PI
1590,1993004,NWE
1591,1056288,FHI
1592,899715,SKT
1593,14930,BC
1594,1504764,AVAL
1595,1704292,ZLAB
1596,1969796,EBCRY
1597,1077428,TCBI
1598,719413,HL
1599,912766,LAUR
1600,1603923,WFRD
1601,42582,GT
1602,1328581,BCC
1603,746598,BRC
1604,1057706,FBP
1605,818479,XRAY
1606,1997464,MRX
1607,1888447,EE
1608,1289308,ENS
1609,1839341,CORZ
1610,1041803,PSMT
1611,1161728,MGEE
1612,105132,WDFC
1613,771497,ABM
1614,1856314,YOU
1615,1674416,CRSP
1616,1061630,BXMT
1617,1588978,PRCT
1618,1515673,RARE
1619,921082,HIW
1620,313143,HAE
1621,1195737,NEA
1622,1673743,HNGE
1623,1361658,TNL
1624,88941,SMTC
1625,1840776,HGTY
1626,50725,GFF
1627,1846832,DLO
1628,1466593,OTTR
1629,1801368,MP
1630,1830081,RUM
1631,1494259,CARG
1632,1094972,UGP
1633,883984,ICUI
1634,1864163,INTR
1635,1795589,KC
1636,1851003,ZETA
1637,860546,CDP
1638,700564,FULT
1639,1267395,AHL
1640,1619762,IGT
1641,1158449,AAP
1642,1577526,AI
1643,932470,TEO
1644,1290109,LPL
1645,1767042,KGS
1646,1600928,HPHTY
1647,1757073,NVST
1648,1280784,HTGC
1649,1902733,NCNO
1650,1424182,BNL
1651,1308648,AG
1652,1365135,WU
1653,1740332,REZI
1654,1561894,HASI
1655,896262,AMED
1656,25445,CXT
1657,1607678,VKTX
1658,104918,AVA
1659,1406666,CALX
1660,1338749,PCH
1661,717423,MUR
1662,1756607,EQX
1663,861842,CATY
1664,1867729,WRD
1665,1547903,NMIH
1666,97216,TEX
1667,1637873,ACVA
1668,1522727,USAC
1669,1167419,RIOT
1670,1116942,TTMI
1671,1563190,COMP
1672,828944,WSFS
1673,1564538,GRP-UN
1674,1921963,ATMU
1675,39368,FUL
1676,1109138,CAMT
1677,1809104,ALIT
1678,2015845,ECG
1679,1834622,HAYW
1680,1280058,BLKB
1681,1529274,ALKT
1682,1263994,UTG
1683,1369568,CPRX
1684,764065,CLF
1685,1056903,AWR
1686,1210677,FA
1687,82020,USLM
1688,723188,CBU
1689,36377,FHB
1690,1832466,ALHC
1691,203596,WSBC
1692,793952,HOG
1693,1394832,ATS
1694,2040807,MTSR
1695,1527636,ATHM
1696,314590,SSL
1697,1820872,GBTG
1698,78749,AGYS
1699,108516,WOR
1700,1800227,IAC
1701,1638833,SGRY
1702,1804745,DRVN
1703,1049521,MRCY
1704,76605,PATK
1705,1967397,LZMH
1706,1517302,APAM
1707,1810546,EBC
1708,100591,AGX
1709,1764046,CLVT
1710,1600438,GMS
1711,1899123,BTDR
1712,1639825,PTON
1713,1364250,DEI
1714,1336917,UAA
1715,1297937,PRKA
1716,1276520,GNW
1717,1841408,DAVE
1718,1459200,ALRM
1719,799292,MHO
1720,1621434,BSM
1721,1377121,PTGX
1722,1699136,WHD
1723,1144800,TAC
1724,1714174,BUR
1725,1111928,IPGP
1726,860413,FIBK
1727,833640,POWI
1728,1759655,PRVA
1729,1658247,CRNX
1730,1793659,RSI
1731,19745,CPK
1732,1418121,APLE
1733,752714,MGRC
1734,1418819,IRDM
1735,46250,HWKN
1736,1692787,KNTK
1737,832988,SIG
1738,1866175,CRGY
1739,1831481,SOC
1740,1035201,CWT
1741,1275214,CSQ
1742,1287865,MPW
1743,2014596,CON
1744,314808,VAL
1745,1817358,ASO
1746,1334933,UEC
1747,1727196,SRRK
1748,1650132,FCPT
1749,887596,CAKE
1750,1861737,HSAI
1751,1579877,OUT
1752,1110452,AFLYY
1753,893538,SM
1754,1688568,DXC
1755,43920,GEF
1756,1781755,BWIN
1757,1104485,NOG
1758,8947,AZZ
1759,1561680,TPH
1760,39899,TGNA
1761,46195,BOH
1762,2035304,TTAM
1763,1690680,NMRK
1764,1748797,DOOO
1765,1509589,CIVI
1766,102752,VSEC
1767,1651717,NOMD
1768,1486749,HYPMY
1769,1280263,AMBA
1770,1430162,CSAN
1771,708821,PAR
1772,805676,PRK
1773,899629,AKR
1774,1816007,LU
1775,876167,PRGS
1776,776901,INDB
1777,1434614,SAND
1778,1517175,CHEF
1779,1949543,STR
1780,1712807,PAGS
1781,1381640,MLCO
1782,827876,CLSK
1783,1564902,PRKS
1784,354647,CVBF
1785,1379438,EXG
1786,1083839,NAD
1787,1582961,DOCN
1788,1504008,BKU
1789,88121,SEB
1790,1373670,GRBK
1791,949870,SAM
1792,1958140,BATRA
1793,1560968,SMSEY
1794,888746,CCU
1795,745308,JOE
1796,1929561,RXO
1797,1413855,AIFU
1798,1815779,HAFN
1799,1090116,NVG
1800,1545057,PTXKY
1801,1216583,JPC
1802,910108,LXP
1803,1969373,VTMX
1804,1356570,WNS
1805,1190935,PTY
1806,1857614,TAGYY
1807,1275617,UTF
1808,1530238,JOYY
1809,1345016,YELP
1810,1845815,PAYO
1811,1848763,RNW
1812,1519449,SKWD
1813,1395942,KAR
1814,1522540,MQ
1815,700923,MYRG
1816,1070235,BB
1817,26780,DAN
1818,1691303,HCC
1819,1504776,WRBY
1820,1295401,TBBK
1821,1611547,UE
1822,98677,TR
1823,1821586,MLTX
1824,1670592,YETI
1825,1039399,FORM
1826,1289848,HURN
1827,897077,ALG
1828,1828365,RLX
1829,1101215,BFH
1830,1000753,NSP
1831,1779578,BGM
1832,1362988,AYR
1833,1819796,GCMG
1834,1070985,CXW
1835,2230,ADX
1836,921638,SSRM
1837,1529864,ENVA
1838,2027317,CURB
1839,1691421,LMND
1840,90498,SFNC
1841,1549107,MANU
1842,1043509,SAH
1843,1811414,QS
1844,1366868,GSAT
1845,1328237,DBC
1846,1380936,GOF
1847,1384905,RNG
1848,1834489,GENI
1849,1845257,LFST
1850,1648257,HCM
1851,1764013,IMVT
1852,890564,ASGN
1853,1845097,AMBP
1854,1639691,LIVN
1855,1437545,OSSUY
1856,1441683,APPN
1857,1821825,OGN
1858,1376139,CVI
1859,6955,EPAC
1860,1853513,MCW
1861,708955,FFBC
1862,1158324,CCOI
1863,1798562,TMC
1864,1340736,ETY
1865,1524358,VAC
1866,1497770,WD
1867,1628369,CWK
1868,1559865,EVTC
1869,1111335,VC
1870,74303,OLN
1871,1541401,ESRT
1872,1595761,WB
1873,1595974,MGNI
1874,817720,SYNA
1875,1922641,ENLT
1876,1137887,NZF
1877,936528,WAFD
1878,1674862,ASH
1879,1576018,SPNT
1880,921738,PENN
1881,1750,AIR
1882,850209,FL
1883,886977,MEOH
1884,1884082,PSNY
1885,1657853,HTZ
1886,1666138,ATKR
1887,763744,LCII
1888,931015,PII
1889,1552797,DKL
1890,1451505,RIG
1891,1654795,BBU
1892,1856485,SLVM
1893,882796,BCRX
1894,1582313,XENE
1895,1534504,PBF
1896,1735707,GTX
1897,814453,NWL
1898,790359,NBTB
1899,712534,FRME
1900,1065059,LEU
1901,1819928,DV
1902,785956,JJSF
1903,889900,PTEN
1904,1260729,GDV
1905,1169770,BANC
1906,885245,BKE
1907,107140,WLY
1908,1178970,PFS
1909,835324,SYBT
1910,1691445,FINV
1911,1013934,STRA
1912,1569345,CXM
1913,1759425,MIRM
1914,1508655,TSLX
1915,48287,HNI
1916,1326110,IBRX
1917,30697,WEN
1918,879407,ARWR
1919,1307748,IVT
1920,1078271,EXTR
1921,730708,SBCF
1922,1645113,NVCR
1923,1974640,APGE
1924,1878848,IREN
1925,1046568,PRDO
1926,946673,BANR
1927,1054905,IOSP
1928,1593275,HG
1929,733269,RAMP
1930,1329394,SIMO
1931,1906324,QDEL
1932,1492422,APLS
1933,1530721,CPRI
1934,1877787,ZGN
1935,29002,DIOD
1936,1756655,ARDT
1937,2023311,AAPG
1938,887359,VCEL
1939,36146,TRMK
1940,1384101,VCYT
1941,1520697,ACHC
1942,99780,TRN
1943,1553079,ESBA
1944,1468328,ADUS
1945,1679688,DBRG
1946,80420,POWL
1947,1984060,AESI
1948,1617406,PK
1949,887733,CENT
1950,1028918,PPBI
1951,816761,TDC
1952,940942,HUBG
1953,1654126,ZIM
1954,1825570,PAX
1955,1288847,FIVN
1956,1627475,UPWK
1957,105418,WMK
1958,1371285,TRUP
1959,912093,VIAV
1960,1871130,BBUC
1961,1495222,OXLC
1962,1293613,KYN
1963,1049659,SID
1964,98222,TDW
1965,1717161,CEPU
1966,1858257,AVDX
1967,1483934,STNG
1968,812074,OI
1969,1889109,BLTE
1970,1482981,COCO
1971,1280797,CXBMF
1972,1649749,FBK
1973,1612720,NEXT
1974,1730430,KNSA
1975,819793,AIN
1976,1021162,TGI
1977,314489,BUSE
1978,1818331,WGS
1979,1788882,ROOT
1980,1025835,EFSC
1981,1891027,MNTN
1982,77543,TPC
1983,1758488,OSW
1984,845877,AGM
1985,1974138,NATL
1986,1307954,HUN
1987,1022321,GEL
1988,81362,KWR
1989,1230992,MAG
1990,1802665,HRMY
1991,1687221,REVG
1992,1261654,UTI
1993,871763,MAN
1994,1421876,GLPG
1995,1991792,CGON
1996,73756,OII
1997,886163,LGND
1998,103730,VSH
1999,2052959,LION
2000,919012,AEO
2001,1936258,NAMS
2002,814083,CLM
2003,799195,USA
2004,2026478,NMAX
2005,751978,VICR
2006,1825088,DFH
2007,1694028,LBRT
2008,1577916,PINC
2009,1113232,ACLS
2010,1265131,HTH
2011,1005757,CSGS
2012,1714899,DNLI
2013,1178879,FOLD
2014,1697500,SEI
2015,1134982,AAPI
2016,1253986,ABR
2017,1815442,KYMR
2018,1320414,SEM
2019,1174850,NIC
2020,1386716,SBLK
2021,1400810,HCI
2022,1838406,BKV
2023,1420800,ENOV
2024,1030469,OFG
2025,1585389,SMA
2026,913241,SHOO
2027,891014,MTX
2028,1636639,FIHL
2029,1022408,PLUS
2030,78814,PBI
2031,354707,HE
2032,1827090,CERT
2033,1020859,UNFI
2034,1341335,FSM
2035,1853145,EVCM
2036,1158463,JBLU
2037,1158895,LMAT
2038,907471,CASH
2039,1350653,ATEC
2040,1331284,DHT
2041,1604481,CMBT
2042,1830033,PCT
2043,1653242,NTB
2044,28823,DBD
2045,310354,SXI
2046,1356576,SUPN
2047,1758009,QUBT
2048,1679049,INSW
2049,1611005,KEN
2050,1828016,PLTK
2051,1601830,RXRX
2052,1323468,GLP
2053,1295810,SHO
2054,1551306,PGNY
2055,766829,HTO
2056,1981599,CTRI
2057,850141,HMN
2058,1439222,AGIO
2059,816956,CNMD
2060,1880319,PRM
2061,1876183,IHS
2062,1359841,HBI
2063,1819790,TARS
2064,812801,NUV
2065,794685,GAB
2066,1620393,NXRT
2067,914156,UFPT
2068,1968915,PHIN
2069,1850270,PROK
2070,912562,ROCK
2071,57131,LZB
2072,1563411,CSTM
2073,804116,RVT
2074,1847903,CNTA
2075,1952073,MSGE
2076,1526520,TRIP
2077,1526113,GNL
2078,1676725,IDYA
2079,811589,FBNC
2080,1657573,XMTR
2081,1978867,CDLR
2082,1782524,MSDL
2083,726854,CHCO
2084,1253327,EVT
2085,1865631,NN
2086,56978,KLIC
2087,1581280,TWST
2088,1064728,BTU
2089,1286139,LZ
2090,1745999,BEAM
2091,1798618,PDO
2092,885590,BHC
2093,94344,STC
2094,18654,AILIH
2095,102426,STEW
2096,920822,OUTKY
2097,1395213,EDN
2098,1078075,NTCT
2099,1050377,CNXN
2100,1828102,KARO
2101,1323885,ATRC
2102,1144879,APLD
2103,1692412,PLYA
2104,1771007,AFYA
2105,1071438,BAK
2106,1632790,ENR
2107,1733998,NWN
2108,1866692,AMPL
2109,1047340,FDP
2110,1711375,LOMA
2111,924901,VRE
2112,1655891,TRMD
2113,1901279,NYAX
2114,712537,FCF
2115,1856437,VSCO
2116,1157842,RQI
2117,1964789,HUT
2118,55242,KMT
2119,1488813,CUBI
2120,1576940,CCS
2121,1737450,OPRA
2122,1787306,ARQT
2123,793074,WERN
2124,1104657,MTRN
2125,2034520,GIBO
2126,2008861,NDOI
2127,1649313,BWLP
2128,887905,LTC
2129,99614,TY
2130,1801170,CLOV
2131,1980088,MNR
2132,1047335,NHC
2133,1052752,GTY
2134,1477815,SG
2135,1883313,SVV
2136,1671927,IMCR
2137,1508478,ARCO
2138,2035149,FLOC
2139,885740,SPNS
2140,1935979,BHVN
2141,1490978,SDGR
2142,1298946,DRH
2143,1823652,EVEX
2144,1677576,IIPR
2145,1412558,EVO
2146,789460,WKC
2147,1828318,ENVX
2148,1471265,NWBI
2149,1777835,PWP
2150,1322436,ETV
2151,1722608,IQ
2152,1074952,NAC
2153,1005731,IDT
2154,1369241,DAC
2155,1816736,IRON
2156,1469367,RUN
2157,1864843,ECAT
2158,1362004,ICFI
2159,1045986,FORTY
2160,1809541,BCAT
2161,1653477,NGVT
2162,1599617,DNOW
2163,1500217,AAT
2164,2001184,PACS
2165,907242,MCRI
2166,1063259,DNN
2167,2014145,MNFYY
2168,70866,VYX
2169,721994,LKFN
2170,1669811,DFIN
2171,1332349,BKD
2172,1512920,SII
2173,1704715,AMR
2174,1627223,CC
2175,1411579,AMC
2176,890541,BLX
2177,46765,HP
2178,1270523,ETG
2179,836157,LNN
2180,1710155,EYE
2181,949157,CENX
2182,1419945,TNK
2183,1723596,CLBK
2184,1625297,INDV
2185,1332283,BDJ
2186,1734713,BV
2187,1756699,TIGR
2188,1431695,OLO
2189,1834488,NABL
2190,1629019,MBIN
2191,34782,SRCE
2192,921582,IMAX
2193,1854640,CGAU
2194,1287032,PSEC
2195,1222401,HYT
2196,1853860,ERO
2197,894405,ARCB
2198,1799983,GB
2199,1831840,SEMR
2200,1083301,WULF
2201,1710072,EWTX
2202,1605607,PGRE
2203,1680062,ACMR
2204,1836057,BTX
2205,1823306,LSPD
2206,1342338,HIMX
2207,1737706,SDRL
2208,908315,WINA
2209,1873529,KLC
2210,1829118,TUYA
2211,1532961,NVEE
2212,1959348,KLG
2213,1829864,TASK
2214,1601548,VVX
2215,102037,UVV
2216,1568100,PD
2217,1484515,CARCY
2218,1606163,LMB
2219,1699031,GRAL
2220,1822492,HLMN
2221,1832511,PIII
2222,1671858,SPRY
2223,714395,GABC
2224,1560327,RPD
2225,1785971,BMEZ
2226,1173420,NG
2227,1651562,COUR
2228,1029145,GOGL
2229,1844452,LUNR
2230,1724965,TALO
2231,1537054,GOGO
2232,1587523,KN
2233,109177,SPB
2234,1657788,KRP
2235,1508475,VNET
2236,1817713,JANX
2237,923120,GBX
2238,1713748,SKE
2239,1579733,VITL
2240,1438133,TNDM
2241,2010499,DGNX
2242,901491,PZZA
2243,1746618,RVLV
2244,719220,STBA
2245,880631,WT
2246,1803696,ADEA
2247,1865187,ARIS
2248,1568194,FSCO
2249,1736946,ARLO
2250,1298699,BXMX
2251,110471,WWW
2252,104894,ELME
2253,1528437,BTT
2254,752642,UMH
2255,1823144,CMPO
2256,1412408,PHR
2257,1475841,NBHC
2258,1473844,STEL
2259,1478320,ADPT
2260,1345099,MESO
2261,1539638,TFIN
2262,1802255,GRDN
2263,1517399,SUPV
2264,1576427,CRTO
2265,1962746,LOT
2266,926326,OMCL
2267,1392326,CCEC
2268,97134,TNC
2269,1768666,BSTZ
2270,1467760,ARI
2271,1721947,JAMF
2272,1567925,SILA
2273,1417398,HI
2274,1795250,SPHR
2275,921557,RBCAA
2276,1593538,NAVI
2277,1809519,GDRX
2278,2032966,TIC
2279,1566388,DSL
2280,1084048,ZD
2281,1785173,ETNB
2282,1771515,GO
2283,18748,CET
2284,1818794,DYN
2285,1577670,LADR
2286,1023512,DRD
2287,1831907,LUXE
2288,1332174,GSG
2289,1501570,VBTX
2290,1860543,CDRE
2291,863436,BHE
2292,933036,UPBD
2293,1572694,GSBD
2294,1438533,TVTX
2295,1437958,CCB
2296,1857475,DOLE
2297,1517228,COMM
2298,1842718,IAS
2299,1428205,ARR
2300,1020710,DXPE
2301,356171,TCBK
2302,1798100,NTST
2303,876883,STGW
2304,711377,NEOG
2305,1760689,MVST
2306,1584297,MNSKY
2307,1805077,EOSE
2308,1382821,RDFN
2309,1067294,CBRL
2310,1995195,YUBCF
2311,1772253,FLNG
2312,1128361,HOPE
2313,703604,DSGR
2314,1279495,BTE
2315,1096752,EPC
2316,1968487,WS
2317,1689796,JBGS
2318,1670541,ADNT
2319,1543724,CMPUY
2320,1841968,PX
2321,1172358,DMLP
2322,1828962,CRCT
2323,1580560,FLYW
2324,826675,DX
2325,1484769,FUBO
2326,1053706,CRAI
2327,1290677,TPB
2328,1545654,ALEX
2329,744218,CLDX
2330,1941365,MBC
2331,1883085,PGY
2332,1888886,GPCR
2333,1393434,OCUL
2334,1171486,NRP
2335,1834494,MLNK
2336,1414932,OCSL
2337,1819989,CIFR
2338,1846510,SHCO
2339,1792849,HPK
2340,311094,WABC
2341,1462120,LOB
2342,784199,AORT
2343,1616000,XHR
2344,1314727,SONO
2345,1616678,BST
2346,40417,GAM
2347,1875444,ARHS
2348,1538379,IBTA
2349,2013745,CLMT
2350,1023024,ANIP
2351,1517375,SPT
2352,899460,MNKD
2353,1231346,SA
2354,933974,AZTA
2355,1795139,GTBIF
2356,903651,INOD
2357,94049,SCL
2358,1821159,EVGO
2359,1580808,ATEN
2360,1888274,DEFT
2361,84748,ROG
2362,1005210,SPH
2363,1673504,AGLY
2364,1589526,BLBD
2365,821002,GIII
2366,1172052,SAFT
2367,1819576,LQDA
2368,1725255,AHCO
2369,1821769,NVTS
2370,1318568,EVRI
2371,1477449,TDOC
2372,1503584,CMRE
2373,1060822,CRI
2374,26058,CTS
2375,1690511,GOOS
2376,1708259,LX
2377,1608741,QQQX
2378,1278752,MFIC
2379,854775,DGII
2380,1702750,BY
2381,1831828,VERA
2382,1840572,LUCK
2383,1308335,EOS
2384,1625101,PLSE
2385,2002473,BOW
2386,58492,LEG
2387,1580670,LGIH
2388,1411342,EFC
2389,1836833,PL
2390,1080014,INVA
2391,1759783,EH
2392,821026,ANDE
2393,1836981,BBAI
2394,1498547,CMRF
2395,1495932,EXPI
2396,1819810,RDW
2397,1297184,AMPH
2398,1050825,SCS
2399,715787,TILE
2400,883237,VRTS
2401,933267,IRS
2402,797721,VSAT
2403,1762301,FVRR
2404,50493,IMKTA
2405,1127703,PRA
2406,811596,KALU
2407,1396814,PCRX
2408,1997859,WBTN
2409,1793663,VTEX
2410,1694426,DK
2411,1995306,HDL
2412,103145,VECO
2413,1108134,BHLB
2414,1379041,EIG
2415,893949,MD
2416,1923891,NNE
2417,1840502,TBLA
2418,1877184,KMTS
2419,1808834,PRG
2420,1222922,EVV
2421,1490281,GRPN
2422,1830918,MAUTF
2423,1496099,NMFC
2424,1881487,ACDC
2425,1854401,BRDG
2426,1266585,NMZ
2427,1964504,ARMN
2428,1385849,UUUU
2429,1704720,CNNE
2430,1409970,LC
2431,1415921,NMM
2432,1818502,OPFI
2433,1029142,DVAX
2434,1465740,TWO
2435,906465,QCRH
2436,837465,MODG
2437,810136,PLAB
2438,1746109,BFC
2439,1839839,JBI
2440,1289877,SFL
2441,885978,USPH
2442,66382,MLKN
2443,1083446,ASTH
2444,1000694,NVAX
2445,1260563,NFJ
2446,922864,AIV
2447,907254,BFS
2448,1320695,THS
2449,1747172,KBDC
2450,8063,ATRO
2451,846617,DCOM
2452,821483,PARR
2453,1794350,YALA
2454,1739566,UTZ
2455,1770787,TXG
2456,1578732,MMI
2457,17313,CSWC
2458,1511337,RLJ
2459,3499,ALX
2460,1702780,ATUS
2461,912892,TV
2462,1567569,FPF
2463,798359,CSR
2464,1547459,NGVC
2465,1607939,UDMY
2466,1276533,JFR
2467,1590750,VRDN
2468,1622194,DEA
2469,1922446,DEC
2470,1769731,AMTD
2471,1474098,PEB
2472,880807,AMSC
2473,1600620,AUPH
2474,1748824,AAMI
2475,1620280,UNIT
2476,1439095,MRC
2477,842633,TRS
2478,799167,MRTN
2479,1781753,DAO
2480,1464423,PMT
2481,1669779,CWH
2482,1095651,SAFE
2483,1262976,CMPR
2484,1409493,CIM
2485,1743725,GDYN
2486,1793882,PTA
2487,902791,BBSI
2488,834365,BLFS
2489,1516912,OBK
2490,1517413,FSLY
2491,1676163,SSII
2492,318300,PEBO
2493,1277866,EXK
2494,944809,OPK
2495,1688757,ESTA
2496,1794338,IGIC
2497,1820721,ARRY
2498,1492165,PFBC
2499,851310,HLIT
2500,1933414,MLYS
2501,1424929,FOXF
2502,30305,DCO
2503,1843181,NBXG
2504,1166388,VRNT
2505,66004,MSEX
2506,1756908,PDX
2507,1293135,VET
2508,1544206,CGBD
2509,1832332,AVAH
2510,1953530,OCS
2511,1224450,RNP
2512,731012,HCSG
2513,1362468,ALGT
2514,1597033,SABR
2515,1655050,BCSF
2516,1526243,PPTA
2517,1809122,CVAC
2518,1504619,PFLT
2519,1709442,FSUN
2520,1625791,KRNT
2521,1094366,RDWR
2522,945114,GIC
2523,1158114,AAOI
2524,1950246,MTAL
2525,1971213,SBGI
2526,1784535,PRCH
2527,69633,NSSC
2528,1652130,NTLA
2529,1024795,HLIO
2530,742278,RES
2531,1800347,ETWO
2532,1581804,NVGS
2533,1406587,FOR
2534,3197,CECO
2535,1693256,WTTR
2536,1419612,SEDG
2537,1767258,XPEL
2538,1819516,UP
2539,1288469,MXL
2540,1709682,CTOS
2541,1712184,LILA
2542,917520,IART
2543,1379384,BTZ
2544,1379785,BBDC
2545,1013488,BJRI
2546,1042893,INVX
2547,1575828,XPRO
2548,1093691,PLUG
2549,1845022,BASE
2550,1004702,OCFC
2551,1069899,PAHC
2552,1081834,KUBR
2553,1789029,AEVA
2554,1217234,CDNA
2555,710752,SBR
2556,2019410,CAI
2557,1789940,FWRG
2558,7323,EAI
2559,1051004,MUC
2560,1724521,RCUS
